HGNC ID	Approved symbol	Chromosome	Chromosome location	Ensembl gene ID	NCBI gene ID	UCSC gene ID	UniProt accession	OMIM ID	Orphanet ID
HGNC:15478	ADAM33	20	20p13	ENSG00000149451	80332	uc002wit.5	Q9BZ11	607114	
HGNC:16299	ADAMDEC1	8	8p21.2	ENSG00000134028	27299	uc003xdz.2	O15204	606393	
HGNC:217	ADAMTS1	21	21q21.3	ENSG00000154734	9510	uc002ymf.4	Q9UHI8	605174	
HGNC:218	ADAMTS2	5	5q35.3	ENSG00000087116	9509	uc003mjw.3	O95450	604539	117780
HGNC:219	ADAMTS3	4	4q13.3	ENSG00000156140	9508	uc003hgk.2	O15072	605011	
HGNC:220	ADAMTS4	1	1q23.3	ENSG00000158859	9507	uc001fyt.5	O75173	603876	
HGNC:221	ADAMTS5	21	21q21.3	ENSG00000154736	11096	uc002ymg.4	Q9UNA0	605007	
HGNC:222	ADAMTS6	5	5q12.3	ENSG00000049192	11174	uc003jtp.4	Q9UKP5	605008	
HGNC:223	ADAMTS7	15	15q25.1	ENSG00000136378	11173	uc002bej.4	Q9UKP4	605009	
HGNC:224	ADAMTS8	11	11q24.3	ENSG00000134917	11095	uc001qgg.5	Q9UP79	605175	
HGNC:13202	ADAMTS9	3	3p14.1	ENSG00000163638	56999	uc003dmg.4	Q9P2N4	605421	
HGNC:13201	ADAMTS10	19	19p13.2	ENSG00000142303	81794	uc002mkj.3	Q9H324	608990	117773
HGNC:14605	ADAMTS12	5	5p13.3-p13.2	ENSG00000151388	81792	uc003jia.3	P58397	606184	
HGNC:1366	ADAMTS13	9	9q34.2	ENSG00000160323	11093	uc004cdv.6	Q76LX8	604134	117776
HGNC:14899	ADAMTS14	10	10q22.1	ENSG00000138316	140766	uc001jrg.4	Q8WXS8	607506	
HGNC:16305	ADAMTS15	11	11q24.3	ENSG00000166106	170689	uc010scd.3	Q8TE58	607509	
HGNC:17108	ADAMTS16	5	5p15.32	ENSG00000145536	170690	uc003jdl.4	Q8TE57	607510	
HGNC:17109	ADAMTS17	15	15q26.3	ENSG00000140470	170691	uc002bvv.2	Q8TE56	607511	304263
HGNC:17110	ADAMTS18	16	16q23.1	ENSG00000140873	170692	uc002ffc.4	Q8TE60	607512	376567
HGNC:17111	ADAMTS19	5	5q23.3	ENSG00000145808	171019	uc003kvb.2	Q8TE59	607513	
HGNC:17178	ADAMTS20	12	12q12	ENSG00000173157	80070	uc010skx.3	P59510	611681	
HGNC:14632	ADAMTSL1	9	9p22.2-p22.1	ENSG00000178031	92949	uc003zne.5	Q8N6G6	609198	
HGNC:14631	ADAMTSL2	9	9q34.2	ENSG00000197859	9719	uc011mdl.2	Q86TH1	612277	183895
HGNC:14633	ADAMTSL3	15	15q25.2	ENSG00000156218	57188	uc002bjz.5	P82987	609199	
HGNC:19706	ADAMTSL4	1	1q21.2	ENSG00000143382	54507	uc001eux.5	Q6UY14	610113	178791
HGNC:27912	ADAMTSL5	19	19p13.3	ENSG00000185761	339366	uc002ltd.2	Q6ZMM2		
HGNC:16486	ADAP1	7	7p22.3	ENSG00000105963	11033	uc003sjo.6	O75689	608114	
HGNC:16487	ADAP2	17	17q11.2	ENSG00000184060	55803	uc002hfx.4	Q9NPF8	608635	469914
HGNC:225	ADAR	1	1q21.3	ENSG00000160710	103	uc001ffh.4	P55265	146920	119502
HGNC:226	ADARB1	21	21q22.3	ENSG00000197381	104	uc002zgt.3	P78563	601218	
HGNC:227	ADARB2	10	10p15.3	ENSG00000185736	105	uc009xhq.4	Q9NS39	602065	
HGNC:228	ADAT1	16	16q23.1	ENSG00000065457	23536	uc002feo.3	Q9BUB4	604230	
HGNC:21172	ADAT2	6	6q24.2	ENSG00000189007	134637	uc003qjj.4	Q7Z6V5	615388	
HGNC:25151	ADAT3	19	19p13.3	ENSG00000213638	113179	uc002luh.5	Q96EY9	615302	365118
HGNC:19038	ADCK1	14	14q24.3	ENSG00000063761	57143	uc001xui.3	Q86TW2		
HGNC:19039	ADCK2	7	7q34	ENSG00000133597	90956	uc003vvy.2	Q7Z695		
HGNC:21738	ADCK5	8	8q24.3	ENSG00000173137	203054	uc003zch.5	Q3MIX3		
HGNC:232	ADCY1	7	7p12.3	ENSG00000164742	107	uc003tne.5	Q08828	103072	404762
HGNC:233	ADCY2	5	5p15.31	ENSG00000078295	108	uc003jdz.2	Q08462	103071	
HGNC:234	ADCY3	2	2p23.3	ENSG00000138031	109	uc002rfs.5	O60266	600291	
HGNC:235	ADCY4	14	14q12	ENSG00000129467	196883	uc001wox.3	Q8NFM4	600292	
HGNC:236	ADCY5	3	3q21.1	ENSG00000173175	111	uc003egh.3	O95622	600293	327400
HGNC:237	ADCY6	12	12q13.12	ENSG00000174233	112	uc001rsh.5	O43306	600294	403669
HGNC:238	ADCY7	16	16q12.1	ENSG00000121281	113	uc002egd.3	P51828	600385	
HGNC:239	ADCY8	8	8q24.22	ENSG00000155897	114	uc003ytd.5	P40145	103070	
HGNC:240	ADCY9	16	16p13.3	ENSG00000162104	115	uc002cvx.4	O60503	603302	
HGNC:21285	ADCY10	1	1q24.2	ENSG00000143199	55811	uc001ger.4	Q96PN6	605205	168172
HGNC:241	ADCYAP1	18	18p11.32	ENSG00000141433	116	uc010dkh.5	P18509	102980	
HGNC:242	ADCYAP1R1	7	7p14.3	ENSG00000078549	117	uc003tca.3	P41586	102981	
HGNC:243	ADD1	4	4p16.3	ENSG00000087274	118	uc003gfq.4	P35611	102680	469916
HGNC:244	ADD2	2	2p13.3	ENSG00000075340	119	uc061kjo.1	P35612	102681	469918
HGNC:245	ADD3	10	10q25.1-q25.2	ENSG00000148700	120	uc001kyv.4	Q9UEY8	601568	394916
HGNC:21212	ADGB	6	6q24.3	ENSG00000118492	79747	uc010khx.4	Q8N7X0	614630	
HGNC:13838	ADGRA1	10	10q26.3	ENSG00000197177	84435		Q86SQ6	612302	
HGNC:17849	ADGRA2	8	8p11.23	ENSG00000020181	25960		Q96PE1	606823	
HGNC:13839	ADGRA3	4	4p15.2	ENSG00000152990	166647		Q8IWK6	612303	470398
HGNC:943	ADGRB1	8	8q24.3	ENSG00000181790	575		O14514	602682	
HGNC:944	ADGRB2	1	1p35.2	ENSG00000121753	576		O60241	602683	
HGNC:945	ADGRB3	6	6q12-q13	ENSG00000135298	577		O60242	602684	
HGNC:19893	ADGRD1	12	12q24.33	ENSG00000111452	283383		Q6QNK2	613639	
HGNC:18651	ADGRD2	9	9q33.3	ENSG00000180264	347088		Q7Z7M1		
HGNC:3336	ADGRE1	19	19p13.3-p13.2	ENSG00000174837	2015		Q14246	600493	
HGNC:3337	ADGRE2	19	19p13.12	ENSG00000127507	30817		Q9UHX3	606100	
HGNC:23647	ADGRE3	19	19p13.12	ENSG00000131355	84658		Q9BY15	606101	
HGNC:1711	ADGRE5	19	19p13.12	ENSG00000123146	976		P48960	601211	
HGNC:18990	ADGRF1	6	6p12.3	ENSG00000153292	266977		Q5T601	617430	
HGNC:18991	ADGRF2	6	6p12.3	ENSG00000164393	222611		Q8IZF7		
HGNC:18989	ADGRF3	2	2p23.3	ENSG00000173567	165082		Q8IZF5		
HGNC:19011	ADGRF4	6	6p12.3	ENSG00000153294	221393		Q8IZF3	614268	
HGNC:19030	ADGRF5	6	6p12.3	ENSG00000069122	221395		Q8IZF2		
HGNC:4512	ADGRG1	16	16q21	ENSG00000205336	9289		Q9Y653	604110	122266
HGNC:4516	ADGRG2	X	Xp22.13	ENSG00000173698	10149		Q8IZP9	300572	466348
HGNC:13728	ADGRG3	16	16q21	ENSG00000182885	222487		Q86Y34	618441	
HGNC:18992	ADGRG4	X	Xq26.3	ENSG00000156920	139378		Q8IZF6		
HGNC:19010	ADGRG5	16	16q21	ENSG00000159618	221188		Q8IZF4	616965	
HGNC:13841	ADGRG6	6	6q24.2	ENSG00000112414	57211		Q86SQ4	612243	469920
HGNC:19241	ADGRG7	3	3q12.2	ENSG00000144820	84873		Q96K78	612307	
HGNC:20973	ADGRL1	19	19p13.12	ENSG00000072071	22859		O94910	616416	
HGNC:18582	ADGRL2	1	1p31.1	ENSG00000117114	23266		O95490	607018	
HGNC:20974	ADGRL3	4	4q13.1	ENSG00000150471	23284		Q9HAR2	616417	
HGNC:20822	ADGRL4	1	1p31.1	ENSG00000162618	64123		Q9HBW9	616419	
HGNC:17416	ADGRV1	5	5q14.3	ENSG00000164199	84059		Q8WXG9	602851	122270
HGNC:249	ADH1A	4	4q23	ENSG00000187758	124	uc003hur.3	P07327	103700	
HGNC:250	ADH1B	4	4q23	ENSG00000196616	125	uc003hus.6	P00325	103720	469922
HGNC:251	ADH1C	4	4q23	ENSG00000248144	126	uc032trd.2	P00326	103730	469924
HGNC:252	ADH4	4	4q23	ENSG00000198099	127	uc003hun.4	P08319	103740	
HGNC:253	ADH5	4	4q23	ENSG00000197894	128	uc003hui.5	P11766	103710	
HGNC:255	ADH6	4	4q23	ENSG00000172955	130	uc003hup.5	P28332	103735	
HGNC:256	ADH7	4	4q23	ENSG00000196344	131	uc062ylg.1	P40394	600086	
HGNC:16354	ADHFE1	8	8q13.1	ENSG00000147576	137872	uc003xwb.5	Q8IWW8	611083	
HGNC:30576	ADI1	2	2p25.3	ENSG00000182551	55256	uc002qxp.5	Q9BV57	613400	
HGNC:28606	ADIG	20	20q11.23	ENSG00000182035	149685	uc002xjb.1	Q0VDE8	611396	
HGNC:13633	ADIPOQ	3	3q27.3	ENSG00000181092	9370	uc003fra.4	Q15848	605441	469926
HGNC:24040	ADIPOR1	1	1q32.1	ENSG00000159346	51094	uc001gyq.7	Q96A54	607945	
HGNC:24041	ADIPOR2	12	12p13.33	ENSG00000006831	79602	uc001qjm.4	Q86V24	607946	
HGNC:24043	ADIRF	10	10q23.2	ENSG00000148671	10974	uc001ked.3	Q15847		
HGNC:257	ADK	10	10q22.2	ENSG00000156110	132	uc001jwi.4	P55263	102750	289298
HGNC:259	ADM	11	11p15.4	ENSG00000148926	133	uc001mil.2	P35318	103275	
HGNC:28898	ADM2	22	22q13.33	ENSG00000128165	79924	uc003blj.4	Q7Z4H4	608682	
HGNC:27293	ADM5	19	19q13.33	ENSG00000224420	199800	uc002pph.3	C9JUS6		
HGNC:15766	ADNP	20	20q13.13	ENSG00000101126	23394	uc002xvt.3	Q9H2P0	611386	406010
HGNC:23803	ADNP2	18	18q23	ENSG00000101544	22850	uc032hie.2	Q6IQ32	617422	
HGNC:23506	ADO	10	10q21.3	ENSG00000181915	84890	uc001jmg.4	Q96SZ5	611392	
HGNC:262	ADORA1	1	1q32.1	ENSG00000163485	134	uc057onx.1	P30542	102775	
HGNC:263	ADORA2A	22	22q11.23	ENSG00000128271	135	uc002zzy.6	P29274	102776	365126
HGNC:264	ADORA2B	17	17p12	ENSG00000170425	136	uc002gpd.2	P29275	600446	
HGNC:268	ADORA3	1	1p13.2	ENSG00000282608	140	uc001ebh.5	P0DMS8	600445	
HGNC:25250	ADPGK	15	15q24.1	ENSG00000159322	83440	uc002avf.5	Q9BRR6	611861	
HGNC:269	ADPRH	3	3q13.33	ENSG00000144843	141	uc062mux.1	P54922	603081	
HGNC:21303	ADPRHL1	13	13q34	ENSG00000153531	113622	uc001vtq.3	Q8NDY3	610620	
HGNC:30925	ADPRM	17	17p13.1	ENSG00000170222	56985	uc002gmt.4	Q3LIE5		
HGNC:21304	ADPRS	1	1p34.3	ENSG00000116863	54936	uc001bzt.4	Q9NX46	610624	
HGNC:277	ADRA1A	8	8p21.2	ENSG00000120907	148	uc010lun.2	P35348	104221	
HGNC:278	ADRA1B	5	5q33.3	ENSG00000170214	147	uc003lxt.2	P35368	104220	
HGNC:280	ADRA1D	20	20p13	ENSG00000171873	146	uc002wkr.3	P25100	104219	
HGNC:281	ADRA2A	10	10q25.2	ENSG00000150594	150	uc001kzo.4	P08913	104210	
HGNC:282	ADRA2B	2	2q11.2	ENSG00000274286	151	uc032nvj.2	P18089	104260	395886
HGNC:283	ADRA2C	4	4p16.3	ENSG00000184160	152	uc003ghm.4	P18825	104250	
HGNC:285	ADRB1	10	10q25.3	ENSG00000043591	153	uc001lba.4	P08588	109630	
HGNC:286	ADRB2	5	5q32	ENSG00000169252	154	uc003lpr.3	P07550	109690	
HGNC:288	ADRB3	8	8p11.23	ENSG00000188778	155	uc003xkr.3	P13945	109691	
HGNC:15759	ADRM1	20	20q13.33	ENSG00000130706	11047	uc002ycn.5	Q16186	610650	
HGNC:291	ADSL	22	22q13.1	ENSG00000239900	158	uc003ayp.5	P30566	608222	119507
HGNC:20093	ADSS1	14	14q32.33	ENSG00000185100	122622	uc001ypd.5	Q8N142	612498	469928
HGNC:292	ADSS2	1	1q44	ENSG00000035687	159	uc001iaj.4	P30520	103060	
HGNC:21214	ADTRP	6	6p24.1	ENSG00000111863	84830	uc003nab.4	Q96IZ2	614348	
HGNC:303	AEBP1	7	7p13	ENSG00000106624	165	uc003tkb.5	Q8IUX7	602981	
HGNC:24051	AEBP2	12	12p12.3	ENSG00000139154	121536	uc001ref.2	Q6ZN18	617934	
HGNC:25722	AEN	15	15q26.1	ENSG00000181026	64782	uc002bmt.3	Q8WTP8	610177	
HGNC:24017	AFAP1	4	4p16.1	ENSG00000196526	60312	uc003gkg.2	Q8N556	608252	
HGNC:26714	AFAP1L1	5	5q32	ENSG00000157510	134265	uc003lqh.4	Q8TED9	614410	
HGNC:25901	AFAP1L2	10	10q25.3	ENSG00000169129	84632	uc001lbn.5	Q8N4X5	612420	
HGNC:7137	AFDN	6	6q27	ENSG00000130396	4301	uc063sxr.1	P55196	159559	
HGNC:7135	AFF1	4	4q21.3-q22.1	ENSG00000172493	4299	uc003hqj.5	P51825	159557	171634
HGNC:3776	AFF2	X	Xq28	ENSG00000155966	2334	uc004fcp.3	P51816	300806	119509
HGNC:6473	AFF3	2	2q11.2	ENSG00000144218	3899	uc002tah.2	P51826	601464	
HGNC:17869	AFF4	5	5q31.1	ENSG00000072364	27125	uc003kyd.4	Q9UHB7	604417	448667
HGNC:16411	AFG1L	6	6q21	ENSG00000135537	246269	uc003psj.4	Q8WV93	617469	
HGNC:315	AFG3L2	18	18p11.21	ENSG00000141385	10939	uc002kqz.3	Q9Y4W6	604581	212604
HGNC:316	AFM	4	4q13.3	ENSG00000079557	173	uc003hhb.4	P43652	104145	
HGNC:20910	AFMID	17	17q25.3	ENSG00000183077	125061	uc002jva.3	Q63HM1		
HGNC:317	AFP	4	4q13.3	ENSG00000081051	174	uc003hgz.3	P02771	104150	173230
HGNC:25951	AFTPH	2	2p14	ENSG00000119844	54812	uc002sdb.5	Q6ULP2		
HGNC:318	AGA	4	4q34.3	ENSG00000038002	175	uc003iuu.3	P20933	613228	119513
HGNC:16922	AGAP1	2	2q37.2	ENSG00000157985	116987	uc002vvt.4	Q9UPQ3	608651	
HGNC:16921	AGAP2	12	12q14.1	ENSG00000135439	116986	uc001spr.4	Q99490	605476	
HGNC:16923	AGAP3	7	7q36.1	ENSG00000133612	116988	uc003wjg.3	Q96P47	616813	
HGNC:23459	AGAP4	10	10q11.22	ENSG00000188234	119016	uc057szm.1	Q96P64		
HGNC:23467	AGAP5	10	10q22.2	ENSG00000172650	729092	uc009xri.4	A6NIR3		
HGNC:23466	AGAP6	10	10q11.23	ENSG00000204149	414189	uc001jix.5	Q5VW22		
HGNC:23463	AGAP9	10	10q11.22	ENSG00000204172	642517	uc031wfn.1	Q5VTM2		
HGNC:26504	AGBL1	15	15q25.3	ENSG00000273540	123624	uc002blz.2	Q96MI9	615496	368101
HGNC:26296	AGBL2	11	11p11.2	ENSG00000165923	79841	uc001ngg.4	Q5U5Z8	617345	
HGNC:27981	AGBL3	7	7q33	ENSG00000146856	340351	uc011kpw.2	Q8NEM8	617346	
HGNC:25892	AGBL4	1	1p33	ENSG00000186094	84871	uc001cru.3	Q5VU57	616476	
HGNC:26147	AGBL5	2	2p23.3	ENSG00000084693	60509	uc002rie.4	Q8NDL9	615900	461232
HGNC:320	AGER	6	6p21.32	ENSG00000204305	177	uc003oal.3	Q15109	600214	
HGNC:5175	AGFG1	2	2q36.3	ENSG00000173744	3267	uc002vpc.3	P52594	600862	
HGNC:5177	AGFG2	7	7q22.1	ENSG00000106351	3268	uc003uvf.4	O95081	604019	
HGNC:24684	AGGF1	5	5q13.3	ENSG00000164252	55109	uc003ket.4	Q8N302	608464	119516
HGNC:21869	AGK	7	7q34	ENSG00000006530	55750	uc003vwi.3	Q53H12	610345	286552
HGNC:321	AGL	1	1p21.2	ENSG00000162688	178	uc001dsi.2	P35573	610860	119523
HGNC:18407	AGMAT	1	1p36.21	ENSG00000116771	79814	uc001awv.3	Q9BSE5	617887	
HGNC:33784	AGMO	7	7p21.2	ENSG00000187546	392636	uc003stb.1	Q6ZNB7	613738	
HGNC:3262	AGO1	1	1p34.3	ENSG00000092847	26523	uc001bzl.5	Q9UL18	606228	469930
HGNC:3263	AGO2	8	8q24.3	ENSG00000123908	27161	uc003yvm.5	Q9UKV8	606229	469932
HGNC:18421	AGO3	1	1p34.3	ENSG00000126070	192669	uc001bzp.4	Q9H9G7	607355	
HGNC:18424	AGO4	1	1p34.3	ENSG00000134698	192670	uc001bzj.3	Q9HCK5	607356	
HGNC:324	AGPAT1	6	6p21.32	ENSG00000204310	10554	uc003oah.4	Q99943	603099	
HGNC:325	AGPAT2	9	9q34.3	ENSG00000169692	10555	uc004cii.2	O15120	603100	119525
HGNC:326	AGPAT3	21	21q22.3	ENSG00000160216	56894	uc002zdv.4	Q9NRZ7	614794	
HGNC:20885	AGPAT4	6	6q26	ENSG00000026652	56895	uc003qtr.2	Q9NRZ5	614795	
HGNC:20886	AGPAT5	8	8p23.1	ENSG00000155189	55326	uc003wqo.4	Q9NUQ2	614796	
HGNC:327	AGPS	2	2q31.2	ENSG00000018510	8540	uc002ull.3	O00116	603051	119528
HGNC:328	AGR2	7	7p21.1	ENSG00000106541	10551	uc003str.4	O95994	606358	
HGNC:24167	AGR3	7	7p21.1	ENSG00000173467	155465	uc003sts.4	Q8TD06	609482	
HGNC:329	AGRN	1	1p36.33	ENSG00000188157	375790	uc001ack.3	O00468	103320	233062
HGNC:330	AGRP	16	16q22.1	ENSG00000159723	181	uc002etg.1	O00253	602311	
HGNC:333	AGT	1	1q42.2	ENSG00000135744	183	uc001hty.6	P01019	106150	119535
HGNC:17258	AGTPBP1	9	9q21.33	ENSG00000135049	23287	uc010mqc.4	Q9UPW5	606830	
HGNC:336	AGTR1	3	3q24	ENSG00000144891	185	uc003ewj.4	P30556	106165	138533
HGNC:338	AGTR2	X	Xq23	ENSG00000180772	186	uc004eqh.5	P50052	300034	159921
HGNC:13539	AGTRAP	1	1p36.22	ENSG00000177674	57085	uc001asv.4	Q6RW13	608729	
HGNC:341	AGXT	2	2q37.3	ENSG00000172482	189	uc002waa.5	P21549	604285	119538
HGNC:14412	AGXT2	5	5p13.2	ENSG00000113492	64902	uc003jjf.4	Q9BYV1	612471	
HGNC:24618	AHCTF1	1	1q44	ENSG00000153207	25909	uc001ibv.3	Q8WYP5	610853	
HGNC:343	AHCY	20	20q11.22	ENSG00000101444	191	uc002xai.4	P23526	180960	119546
HGNC:344	AHCYL1	1	1p13.3	ENSG00000168710	10768	uc001dyx.4	O43865	607826	
HGNC:22204	AHCYL2	7	7q32.1	ENSG00000158467	23382	uc011kov.3	Q96HN2	616520	
HGNC:25230	AHDC1	1	1p36.11-p35.3	ENSG00000126705	27245	uc057dvu.1	Q5TGY3	615790	423013
HGNC:21575	AHI1	6	6q23.3	ENSG00000135541	54806	uc003qgj.4	Q8N157	608894	119549
HGNC:347	AHNAK	11	11q12.3	ENSG00000124942	79026	uc001ntl.4	Q09666	103390	469934
HGNC:20125	AHNAK2	14	14q32.33	ENSG00000185567	113146	uc010axc.2	Q8IVF2	608570	
HGNC:348	AHR	7	7p21.1	ENSG00000106546	196	uc011jxz.2	P35869	600253	
HGNC:346	AHRR	5	5p15.33	ENSG00000063438	57491	uc003jav.4	A9YTQ3	606517	
HGNC:1189	AHSA1	14	14q24.3	ENSG00000100591	10598	uc001xtw.4	O95433	608466	
HGNC:349	AHSG	3	3q27.3	ENSG00000145192	197	uc003fqk.5	P02765	138680	
HGNC:18075	AHSP	16	16p11.2	ENSG00000169877	51327	uc002ecj.4	Q9NZD4	605821	
HGNC:13203	AICDA	12	12p13.31	ENSG00000111732	57379	uc001qur.3	Q9GZX7	605257	119554
HGNC:25761	AIDA	1	1q41	ENSG00000186063	64853	uc001hnn.4	Q96BJ3	612375	
HGNC:352	AIF1	6	6p21.33	ENSG00000204472	199	uc003nuy.4	P55008	601833	
HGNC:28904	AIF1L	9	9q34.12-q34.13	ENSG00000126878	83543	uc004cad.2	Q9BQI0		
HGNC:8768	AIFM1	X	Xq26.1	ENSG00000156709	9131	uc004evg.4	O95831	300169	244686
HGNC:21411	AIFM2	10	10q22.1	ENSG00000042286	84883	uc010qjg.3	Q9BRQ8	605159	
HGNC:26398	AIFM3	22	22q11.21	ENSG00000183773	150209	uc002ztj.3	Q96NN9	617298	
HGNC:21607	AIG1	6	6q24.2	ENSG00000146416	51390	uc003qjh.5	Q9NVV5	608514	
HGNC:357	AIM2	1	1q23.1-q23.2	ENSG00000163568	9447	uc001ftj.2	O14862	604578	
HGNC:10648	AIMP1	4	4q24	ENSG00000164022	9255	uc011cfg.3	Q12904	603605	258625
HGNC:20609	AIMP2	7	7p22.1	ENSG00000106305	7965	uc003spo.4	Q13155	600859	
HGNC:358	AIP	11	11q13.2	ENSG00000110711	9049	uc001olv.4	O00170	605555	200951
HGNC:359	AIPL1	17	17p13.2	ENSG00000129221	23746	uc002gcp.5	Q9NZN9	604392	119559
HGNC:360	AIRE	21	21q22.3	ENSG00000160224	326	uc002zei.4	O43918	607358	119562
HGNC:30801	AJAP1	1	1p36.32	ENSG00000196581	55966	uc001alo.5	Q9UKB5	610972	
HGNC:37284	AJM1	9	9q34.3	ENSG00000232434	389813	uc011meh.3	C9J069		
HGNC:20250	AJUBA	14	14q11.2	ENSG00000129474	84962	uc001whz.4	Q96IF1	609066	
HGNC:361	AK1	9	9q34.11	ENSG00000106992	203	uc004bsm.4	P00568	103000	119567
HGNC:362	AK2	1	1p35.1	ENSG00000004455	204	uc001bwp.3	P54819	103020	173523
HGNC:17376	AK3	9	9p24.1	ENSG00000147853	50808	uc003ziq.4	Q9UIJ7	609290	
HGNC:363	AK4	1	1p31.3	ENSG00000162433	205	uc001dby.3	P27144	103030	
HGNC:365	AK5	1	1p31.1	ENSG00000154027	26289	uc001dhn.4	Q9Y6K8	608009	
HGNC:49151	AK6	5	5q13.2	ENSG00000085231	102157402		Q9Y3D8	619357	
HGNC:20091	AK7	14	14q32.2	ENSG00000140057	122481	uc001yfn.3	Q96M32	615364	
HGNC:26526	AK8	9	9q34.13	ENSG00000165695	158067	uc004cbu.2	Q96MA6	615365	
HGNC:33814	AK9	6	6q21	ENSG00000155085	221264		Q5TCS8	615358	
HGNC:28285	AKAIN1	18	18p11.31	ENSG00000231824	642597	uc010wzc.2	P0CW23	616427	
HGNC:367	AKAP1	17	17q22	ENSG00000121057	8165	uc002iux.4	Q92667	602449	
HGNC:373	AKAP3	12	12p13.32	ENSG00000111254	10566	uc031qfv.2	O75969	604689	
HGNC:374	AKAP4	X	Xp11.22	ENSG00000147081	8852	uc004dow.1	Q5JQC9	300185	
HGNC:375	AKAP5	14	14q23.3	ENSG00000179841	9495	uc001xhd.4	P24588	604688	
HGNC:376	AKAP6	14	14q12	ENSG00000151320	9472	uc001wrq.4	Q13023	604691	
HGNC:377	AKAP7	6	6q23.2	ENSG00000118507	9465	uc003qck.5	O43687	604693	
HGNC:377	AKAP7	6	6q23.2	ENSG00000118507	9465	uc003qck.5	Q9P0M2	604693	
HGNC:378	AKAP8	19	19p13.12	ENSG00000105127	10270	uc002nav.4	O43823	604692	
HGNC:29857	AKAP8L	19	19p13.12	ENSG00000011243	26993	uc002naw.2	Q9ULX6	609475	
HGNC:379	AKAP9	7	7q21.2	ENSG00000127914	10142	uc003ulg.4	Q99996	604001	160008
HGNC:368	AKAP10	17	17p11.2	ENSG00000108599	11216	uc002gwo.5	O43572	604694	
HGNC:369	AKAP11	13	13q14.11	ENSG00000023516	11215	uc001uys.2	Q9UKA4	604696	
HGNC:370	AKAP12	6	6q25.1	ENSG00000131016	9590	uc011eep.4	Q02952	604698	
HGNC:371	AKAP13	15	15q25.3	ENSG00000170776	11214	uc002blu.3	Q12802	604686	
HGNC:24061	AKAP14	X	Xq24	ENSG00000186471	158798	uc004ese.4	Q86UN6	300462	
HGNC:18783	AKAP17A	X and Y	Xp22.33 and Yp11.32	ENSG00000197976	8227	uc004fpn.4	Q02040	312095	
HGNC:18783	AKAP17A	X and Y	Xp22.33 and Yp11.32	ENSG00000197976	8227	uc004fpn.4	Q02040	465000	
HGNC:1170	AKIP1	11	11p15.4	ENSG00000166452	56672	uc001mgx.4	Q9NQ31	609191	
HGNC:25744	AKIRIN1	1	1p34.3	ENSG00000174574	79647	uc001ccw.4	Q9H9L7	615164	
HGNC:21407	AKIRIN2	6	6q15	ENSG00000135334	55122	uc003pmk.4	Q53H80	615165	
HGNC:24108	AKNA	9	9q32	ENSG00000106948	80709	uc004bis.5	Q7Z591	605729	
HGNC:28398	AKNAD1	1	1p13.3	ENSG00000162641	254268	uc001dwa.5	Q5T1N1		
HGNC:380	AKR1A1	1	1p34.1	ENSG00000117448	10327	uc001cod.4	P14550	103830	
HGNC:381	AKR1B1	7	7q33	ENSG00000085662	231	uc003vrp.2	P15121	103880	
HGNC:382	AKR1B10	7	7q33	ENSG00000198074	57016	uc003vrr.4	O60218	604707	
HGNC:37281	AKR1B15	7	7q33	ENSG00000227471	441282	uc011kpr.3	C9JRZ8	616336	
HGNC:384	AKR1C1	10	10p15.1	ENSG00000187134	1645	uc001ihq.4	Q04828	600449	
HGNC:385	AKR1C2	10	10p15.1	ENSG00000151632	1646	uc057rik.1	P52895	600450	292247
HGNC:386	AKR1C3	10	10p15.1	ENSG00000196139	8644	uc001ihu.4	P42330	603966	
HGNC:387	AKR1C4	10	10p15.1	ENSG00000198610	1109	uc057rjf.1	P17516	600451	292259
HGNC:23469	AKR1C8	10	10p15.1	ENSG00000264006	340811		Q5T2L2		
HGNC:388	AKR1D1	7	7q33	ENSG00000122787	6718	uc064ijt.1	P51857	604741	139142
HGNC:23437	AKR1E2	10	10p15.1	ENSG00000165568	83592	uc001ihi.5	Q96JD6	617451	
HGNC:389	AKR7A2	1	1p36.13	ENSG00000053371	8574	uc001bbw.4	O43488	603418	
HGNC:390	AKR7A3	1	1p36.13	ENSG00000162482	22977	uc001bbv.2	O95154	608477	
HGNC:24056	AKR7L	1	1p36.13	ENSG00000211454	246181	uc057cwi.1	Q8NHP1	608478	
HGNC:391	AKT1	14	14q32.33	ENSG00000142208	207	uc001ypm.4	P31749	164730	281472
HGNC:28426	AKT1S1	19	19q13.33	ENSG00000204673	84335	uc031rmg.1	Q96B36	610221	
HGNC:392	AKT2	19	19q13.2	ENSG00000105221	208	uc002onf.3	P31751	164731	201112
HGNC:393	AKT3	1	1q43-q44	ENSG00000117020	10000	uc057qvr.1	Q9Y243	611223	299660
HGNC:16710	AKTIP	16	16q12.2	ENSG00000166971	64400	uc002ehl.4	Q9H8T0	608483	
HGNC:395	ALAD	9	9q32	ENSG00000148218	210	uc011lxf.3	P13716	125270	119569
HGNC:396	ALAS1	3	3p21.2	ENSG00000023330	211	uc062kkd.1	P13196	125290	
HGNC:397	ALAS2	X	Xp11.21	ENSG00000158578	212	uc004dua.4	P22557	301300	119573
HGNC:399	ALB	4	4q13.3	ENSG00000163631	213	uc003hgs.5	P02768	103600	119576
HGNC:400	ALCAM	3	3q13.11	ENSG00000170017	214	uc003dvx.4	Q13740	601662	
